"id","word","written_freq","spoken_freq","zhuyin","pinyin","tags"
10478,"奮起",3,2,"ㄈㄣˋ ㄑㄧˇ","fèn qǐ","UC::TBCL-level-7, UC::TBCL-advanced"
10479,"紛擾",4,3,"ㄈㄣ ㄖㄠˇ","fēn rǎo","UC::TBCL-level-7, UC::TBCL-advanced"
10480,"分身",4,2,"ㄈㄣ ㄕㄣ","fēn shēn","UC::TBCL-level-7, UC::TBCL-advanced"
10481,"粉身碎骨",3,1,"ㄈㄣˇ ㄕㄣ ㄙㄨㄟˋ ㄍㄨˇ","fěn shēn suì gǔ","UC::TBCL-level-7, UC::TBCL-advanced"
10482,"粉飾",2,0,"ㄈㄣˇ ㄕˋ","fěn shì","UC::TBCL-level-7, UC::TBCL-advanced"
10483,"憤世嫉俗",3,1,"ㄈㄣˋ ㄕˋ ㄐㄧˊ ㄙㄨˊ","fèn shì jí sú","UC::TBCL-level-7, UC::TBCL-advanced"
10484,"粉刷",3,1,"ㄈㄣˇ ㄕㄨㄚ","fěn shuā","UC::TBCL-level-7, UC::TBCL-advanced"
10485,"分水嶺",2,2,"ㄈㄣ ㄕㄨㄟˇ ㄌㄧㄥˇ","fēn shuǐ lǐng","UC::TBCL-level-7, UC::TBCL-advanced"
10486,"分攤",3,5,"ㄈㄣ ㄊㄢ","fēn tān","UC::TBCL-level-7, UC::TBCL-advanced"
10487,"分外/份外",4,1,"ㄈㄣˋ ㄨㄞˋ","fèn wài","UC::TBCL-level-7, UC::TBCL-advanced"
10488,"焚香",3,1,"ㄈㄣˊ ㄒㄧㄤ","fén xiāng","UC::TBCL-level-7, UC::TBCL-advanced"
10489,"奮勇",3,1,"ㄈㄣˋ ㄩㄥˇ","fèn yǒng","UC::TBCL-level-7, UC::TBCL-advanced"
10490,"分支",5,5,"ㄈㄣ ㄓ","fēn zhī","UC::TBCL-level-7, UC::TBCL-advanced"
10491,"奉",31,7,"ㄈㄥˋ","fèng","UC::TBCL-level-7, UC::TBCL-advanced"
10492,"風采",4,3,"ㄈㄥ ㄘㄞˇ","fēng cǎi","UC::TBCL-level-7, UC::TBCL-advanced"
10493,"奉承",6,2,"ㄈㄥˋ ㄔㄥˊ","fèng chéng","UC::TBCL-level-7, UC::TBCL-advanced"
10494,"風吹草動",2,2,"ㄈㄥ ㄔㄨㄟ ㄘㄠˇ ㄉㄨㄥˋ","fēng chuī cǎo dòng","UC::TBCL-level-7, UC::TBCL-advanced"
10495,"風範",5,4,"ㄈㄥ ㄈㄢˋ","fēng fàn","UC::TBCL-level-7, UC::TBCL-advanced"
10496,"豐功偉業",2,1,"ㄈㄥ ㄍㄨㄥ ㄨㄟˇ ㄧㄝˋ","fēng gōng wěi yè","UC::TBCL-level-7, UC::TBCL-advanced"
10497,"風寒",3,4,"ㄈㄥ ㄏㄢˊ","fēng hán","UC::TBCL-level-7, UC::TBCL-advanced"
10498,"封號",5,4,"ㄈㄥ ㄏㄠˋ","fēng hào","UC::TBCL-level-7, UC::TBCL-advanced"
10499,"豐厚",7,4,"ㄈㄥ ㄏㄡˋ","fēng hòu","UC::TBCL-level-7, UC::TBCL-advanced"
10500,"風華",4,5,"ㄈㄥ ㄏㄨㄚˊ","fēng huá","UC::TBCL-level-7, UC::TBCL-advanced"
10501,"烽火",3,5,"ㄈㄥ ㄏㄨㄛˇ","fēng huǒ","UC::TBCL-level-7, UC::TBCL-advanced"
10502,"俸祿",7,1,"ㄈㄥˋ ㄌㄨˋ","fèng lù","UC::TBCL-level-7, UC::TBCL-advanced"
10503,"鋒芒",2,0,"ㄈㄥ ㄇㄤˊ","fēng máng","UC::TBCL-level-7, UC::TBCL-advanced"
10504,"風貌",6,11,"ㄈㄥ ㄇㄠˋ","fēng mào","UC::TBCL-level-7, UC::TBCL-advanced"
10505,"風靡",4,3,"ㄈㄥ ㄇㄧˇ","fēng mǐ","UC::TBCL-level-7, UC::TBCL-advanced"
10506,"豐沛",4,12,"ㄈㄥ ㄆㄟˋ","fēng pèi","UC::TBCL-level-7, UC::TBCL-advanced"
10507,"風平浪靜",3,1,"ㄈㄥ ㄆㄧㄥˊ ㄌㄤˋ ㄐㄧㄥˋ","fēng píng làng jìng","UC::TBCL-level-7, UC::TBCL-advanced"
10508,"風起雲湧",2,3,"ㄈㄥ ㄑㄧˇ ㄩㄣˊ ㄩㄥˇ","fēng qǐ yún yǒng","UC::TBCL-level-7, UC::TBCL-advanced"
10509,"奉勸",3,2,"ㄈㄥˋ ㄑㄩㄢˋ","fèng quàn","UC::TBCL-level-7, UC::TBCL-advanced"
10510,"豐饒",2,3,"ㄈㄥ ㄖㄠˊ","fēng ráo","UC::TBCL-level-7, UC::TBCL-advanced"
10511,"縫紉",3,2,"ㄈㄥˊ ㄖㄣˋ","féng rèn","UC::TBCL-level-7, UC::TBCL-advanced"
10512,"風騷",3,1,"ㄈㄥ ㄙㄠ","fēng sāo","UC::TBCL-level-7, UC::TBCL-advanced"
10513,"風尚",2,1,"ㄈㄥ ㄕㄤˋ","fēng shàng","UC::TBCL-level-7, UC::TBCL-advanced"
10514,"風霜",3,2,"ㄈㄥ ㄕㄨㄤ","fēng shuāng","UC::TBCL-level-7, UC::TBCL-advanced"
10515,"豐碩",4,3,"ㄈㄥ ㄕㄨㄛˋ","fēng shuò","UC::TBCL-level-7, UC::TBCL-advanced"
10516,"風調雨順",2,6,"ㄈㄥ ㄊㄧㄠˊ ㄩˇ ㄕㄨㄣˋ","fēng tiáo yǔ shùn","UC::TBCL-level-7, UC::TBCL-advanced"
10517,"風頭",2,2,"ㄈㄥ ㄊㄡˊ/ㄈㄥ ˙ㄊㄡ","fēng tóu/fēng tou","UC::TBCL-level-7, UC::TBCL-advanced"
10518,"奉養",3,3,"ㄈㄥˋ ㄧㄤˋ","fèng yàng","UC::TBCL-level-7, UC::TBCL-advanced"
10519,"逢迎",3,0,"ㄈㄥˊ ㄧㄥˊ","féng yíng","UC::TBCL-level-7, UC::TBCL-advanced"
10520,"蜂擁",5,1,"ㄈㄥ ㄩㄥˇ","fēng yǒng","UC::TBCL-level-7, UC::TBCL-advanced"
10521,"風雲",6,5,"ㄈㄥ ㄩㄣˊ","fēng yún","UC::TBCL-level-7, UC::TBCL-advanced"
10522,"風雲人物",3,1,"ㄈㄥ ㄩㄣˊ ㄖㄣˊ ㄨˋ","fēng yún rén wù","UC::TBCL-level-7, UC::TBCL-advanced"
10523,"縫製",3,4,"ㄈㄥˊ ㄓˋ","féng zhì","UC::TBCL-level-7, UC::TBCL-advanced"
10524,"豐足",4,1,"ㄈㄥ ㄗㄨˊ","fēng zú","UC::TBCL-level-7, UC::TBCL-advanced"
10525,"佛法",10,28,"ㄈㄛˊ ㄈㄚˇ","fó fǎ","UC::TBCL-level-7, UC::TBCL-advanced"
10526,"佛門",4,2,"ㄈㄛˊ ㄇㄣˊ","fó mén","UC::TBCL-level-7, UC::TBCL-advanced"
10527,"拂",6,2,"ㄈㄨˊ","fú","UC::TBCL-level-7, UC::TBCL-advanced"
10528,"賦",5,2,"ㄈㄨˋ","fù","UC::TBCL-level-7, UC::TBCL-advanced"
10529,"甫",8,1,"ㄈㄨˇ","fǔ","UC::TBCL-level-7, UC::TBCL-advanced"
10530,"浮動",3,2,"ㄈㄨˊ ㄉㄨㄥˋ","fú dòng","UC::TBCL-level-7, UC::TBCL-advanced"
10531,"復發",7,5,"ㄈㄨˋ ㄈㄚ","fù fā","UC::TBCL-level-7, UC::TBCL-advanced"
10532,"復古",3,2,"ㄈㄨˋ ㄍㄨˇ","fù gǔ","UC::TBCL-level-7, UC::TBCL-advanced"
10533,"富含",4,10,"ㄈㄨˋ ㄏㄢˊ","fù hán","UC::TBCL-level-7, UC::TBCL-advanced"
10534,"俯瞰",6,5,"ㄈㄨˇ ㄎㄢˋ","fǔ kàn","UC::TBCL-level-7, UC::TBCL-advanced"
10535,"浮誇",2,0,"ㄈㄨˊ ㄎㄨㄚ","fú kuā","UC::TBCL-level-7, UC::TBCL-advanced"
10536,"富麗堂皇",3,1,"ㄈㄨˋ ㄌㄧˋ ㄊㄤˊ ㄏㄨㄤˊ","fù lì táng huáng","UC::TBCL-level-7, UC::TBCL-advanced"
10537,"駙馬",5,0,"ㄈㄨˋ ㄇㄚˇ","fù mǎ","UC::TBCL-level-7, UC::TBCL-advanced"
10538,"富饒",2,2,"ㄈㄨˋ ㄖㄠˊ","fù ráo","UC::TBCL-level-7, UC::TBCL-advanced"
10539,"府上",3,0,"ㄈㄨˇ ㄕㄤˋ","fǔ shàng","UC::TBCL-level-7, UC::TBCL-advanced"
10540,"輻射",7,45,"ㄈㄨˊ ㄕㄜˋ","fú shè","UC::TBCL-level-7, UC::TBCL-advanced"
10541,"附設",3,3,"ㄈㄨˋ ㄕㄜˋ","fù shè","UC::TBCL-level-7, UC::TBCL-advanced"
10542,"附身",4,1,"ㄈㄨˋ ㄕㄣ","fù shēn","UC::TBCL-level-7, UC::TBCL-advanced"
10543,"俯身",6,0,"ㄈㄨˇ ㄕㄣ","fǔ shēn","UC::TBCL-level-7, UC::TBCL-advanced"
10544,"浮生",3,1,"ㄈㄨˊ ㄕㄥ","fú shēng","UC::TBCL-level-7, UC::TBCL-advanced"
10545,"腐蝕",3,5,"ㄈㄨˇ ㄕˊ","fǔ shí","UC::TBCL-level-7, UC::TBCL-advanced"
10546,"俯視",4,1,"ㄈㄨˇ ㄕˋ","fǔ shì","UC::TBCL-level-7, UC::TBCL-advanced"
10547,"俯首",3,0,"ㄈㄨˇ ㄕㄡˇ","fǔ shǒu","UC::TBCL-level-7, UC::TBCL-advanced"
10548,"服輸",3,2,"ㄈㄨˊ ㄕㄨ","fú shū","UC::TBCL-level-7, UC::TBCL-advanced"
10549,"富庶",3,3,"ㄈㄨˋ ㄕㄨˋ","fù shù","UC::TBCL-level-7, UC::TBCL-advanced"
10550,"賦稅",6,1,"ㄈㄨˋ ㄕㄨㄟˋ","fù shuì","UC::TBCL-level-7, UC::TBCL-advanced"
10551,"覆亡",3,0,"ㄈㄨˋ ㄨㄤˊ","fù wáng","UC::TBCL-level-7, UC::TBCL-advanced"
10552,"腹瀉",7,4,"ㄈㄨˋ ㄒㄧㄝˋ","fù xiè","UC::TBCL-level-7, UC::TBCL-advanced"
10553,"服刑",3,4,"ㄈㄨˊ ㄒㄧㄥˊ","fú xíng","UC::TBCL-level-7, UC::TBCL-advanced"
10554,"腐朽",5,4,"ㄈㄨˇ ㄒㄧㄡˇ","fǔ xiǔ","UC::TBCL-level-7, UC::TBCL-advanced"
10555,"夫婿",3,1,"ㄈㄨ ㄒㄩˋ","fū xù","UC::TBCL-level-7, UC::TBCL-advanced"
10556,"服役",6,2,"ㄈㄨˊ ㄧˋ","fú yì","UC::TBCL-level-7, UC::TBCL-advanced"
10557,"服膺",2,0,"ㄈㄨˊ ㄧㄥ","fú yīng","UC::TBCL-level-7, UC::TBCL-advanced"
10558,"富於",5,1,"ㄈㄨˋ ㄩˊ","fù yú","UC::TBCL-level-7, UC::TBCL-advanced"
10559,"撫育",3,2,"ㄈㄨˇ ㄩˋ","fǔ yù","UC::TBCL-level-7, UC::TBCL-advanced"
10560,"浮雲",2,0,"ㄈㄨˊ ㄩㄣˊ","fú yún","UC::TBCL-level-7, UC::TBCL-advanced"
10561,"浮躁",3,2,"ㄈㄨˊ ㄗㄠˋ","fú zào","UC::TBCL-level-7, UC::TBCL-advanced"
10562,"福祉",6,3,"ㄈㄨˊ ㄓˇ","fú zhǐ","UC::TBCL-level-7, UC::TBCL-advanced"
10563,"付諸",11,6,"ㄈㄨˋ ㄓㄨ","fù zhū","UC::TBCL-level-7, UC::TBCL-advanced"
10564,"概括",6,1,"ㄍㄞˋ ㄍㄨㄚ","gài guā","UC::TBCL-level-7, UC::TBCL-advanced"
10565,"改嫁",3,1,"ㄍㄞˇ ㄐㄧㄚˋ","gǎi jià","UC::TBCL-level-7, UC::TBCL-advanced"
10566,"改建",4,5,"ㄍㄞˇ ㄐㄧㄢˋ","gǎi jiàn","UC::TBCL-level-7, UC::TBCL-advanced"
10567,"改口",4,0,"ㄍㄞˇ ㄎㄡˇ","gǎi kǒu","UC::TBCL-level-7, UC::TBCL-advanced"
10568,"概略",2,0,"ㄍㄞˋ ㄌㄩㄝˋ","gài lüè","UC::TBCL-level-7, UC::TBCL-advanced"
10569,"蓋世",4,1,"ㄍㄞˋ ㄕˋ","gài shì","UC::TBCL-level-7, UC::TBCL-advanced"
10570,"改頭換面",2,3,"ㄍㄞˇ ㄊㄡˊ ㄏㄨㄢˋ ㄇㄧㄢˋ","gǎi tóu huàn miàn","UC::TBCL-level-7, UC::TBCL-advanced"
10571,"感觸",7,15,"ㄍㄢˇ ㄔㄨˋ","gǎn chù","UC::TBCL-level-7, UC::TBCL-advanced"
10572,"趕工",2,3,"ㄍㄢˇ ㄍㄨㄥ","gǎn gōng","UC::TBCL-level-7, UC::TBCL-advanced"
10573,"感官",26,7,"ㄍㄢˇ ㄍㄨㄢ","gǎn guān","UC::TBCL-level-7, UC::TBCL-advanced"
10574,"乾涸",3,8,"ㄍㄢ ㄏㄜˊ","gān hé","UC::TBCL-level-7, UC::TBCL-advanced"
10575,"乾枯",4,4,"ㄍㄢ ㄎㄨ","gān kū","UC::TBCL-level-7, UC::TBCL-advanced"
10576,"幹練",4,1,"ㄍㄢˋ ㄌㄧㄢˋ","gàn liàn","UC::TBCL-level-7, UC::TBCL-advanced"
10577,"感念",4,6,"ㄍㄢˇ ㄋㄧㄢˋ","gǎn niàn","UC::TBCL-level-7, UC::TBCL-advanced"
10578,"感佩",2,4,"ㄍㄢˇ ㄆㄟˋ","gǎn pèi","UC::TBCL-level-7, UC::TBCL-advanced"
10579,"甘甜",3,7,"ㄍㄢ ㄊㄧㄢˊ","gān tián","UC::TBCL-level-7, UC::TBCL-advanced"
10580,"感同身受",5,6,"ㄍㄢˇ ㄊㄨㄥˊ ㄕㄣ ㄕㄡˋ","gǎn tóng shēn shòu","UC::TBCL-level-7, UC::TBCL-advanced"
10581,"肝臟",10,16,"ㄍㄢ ㄗㄤˋ","gān zàng","UC::TBCL-level-7, UC::TBCL-advanced"
10582,"感召",3,1,"ㄍㄢˇ ㄓㄠˋ","gǎn zhào","UC::TBCL-level-7, UC::TBCL-advanced"
10583,"甘蔗",8,18,"ㄍㄢ ㄓㄜˋ","gān zhè","UC::TBCL-level-7, UC::TBCL-advanced"
10584,"鋼筆",4,1,"ㄍㄤ ㄅㄧˇ","gāng bǐ","UC::TBCL-level-7, UC::TBCL-advanced"
10585,"槓桿",5,1,"ㄍㄤˋ ㄍㄢˇ","gàng gǎn","UC::TBCL-level-7, UC::TBCL-advanced"
10586,"綱領",3,2,"ㄍㄤ ㄌㄧㄥˇ","gāng lǐng","UC::TBCL-level-7, UC::TBCL-advanced"
10587,"剛強",4,2,"ㄍㄤ ㄑㄧㄤˊ","gāng qiáng","UC::TBCL-level-7, UC::TBCL-advanced"
10588,"剛毅",4,1,"ㄍㄤ ㄧˋ","gāng yì","UC::TBCL-level-7, UC::TBCL-advanced"
10589,"高傲",6,1,"ㄍㄠ ㄠˋ","gāo ào","UC::TBCL-level-7, UC::TBCL-advanced"
10590,"高唱",3,1,"ㄍㄠ ㄔㄤˋ","gāo chàng","UC::TBCL-level-7, UC::TBCL-advanced"
10591,"高檔",4,1,"ㄍㄠ ㄉㄤˇ","gāo dǎng","UC::TBCL-level-7, UC::TBCL-advanced"
10592,"高額",3,3,"ㄍㄠ ㄜˊ","gāo é","UC::TBCL-level-7, UC::TBCL-advanced"
10593,"告發",6,1,"ㄍㄠˋ ㄈㄚ","gào fā","UC::TBCL-level-7, UC::TBCL-advanced"
10594,"高高在上",5,4,"ㄍㄠ ㄍㄠ ㄗㄞˋ ㄕㄤˋ","gāo gāo zài shàng","UC::TBCL-level-7, UC::TBCL-advanced"
10595,"高估",4,1,"ㄍㄠ ㄍㄨ","gāo gū","UC::TBCL-level-7, UC::TBCL-advanced"
10596,"搞混",3,1,"ㄍㄠˇ ㄏㄨㄣˋ","gǎo hùn","UC::TBCL-level-7, UC::TBCL-advanced"
10597,"高見",2,0,"ㄍㄠ ㄐㄧㄢˋ","gāo jiàn","UC::TBCL-level-7, UC::TBCL-advanced"
10598,"高亢",4,2,"ㄍㄠ ㄎㄤˋ","gāo kàng","UC::TBCL-level-7, UC::TBCL-advanced"
10599,"告密",3,0,"ㄍㄠˋ ㄇㄧˋ","gào mì","UC::TBCL-level-7, UC::TBCL-advanced"
10600,"高人",3,0,"ㄍㄠ ㄖㄣˊ","gāo rén","UC::TBCL-level-7, UC::TBCL-advanced"
10601,"高人一等",3,1,"ㄍㄠ ㄖㄣˊ ㄧˋ ㄉㄥˇ","gāo rén yì děng","UC::TBCL-level-7, UC::TBCL-advanced"
10602,"高深",4,1,"ㄍㄠ ㄕㄣ","gāo shēn","UC::TBCL-level-7, UC::TBCL-advanced"
10603,"告示",4,1,"ㄍㄠˋ ㄕˋ","gào shì","UC::TBCL-level-7, UC::TBCL-advanced"
10604,"高談闊論",3,1,"ㄍㄠ ㄊㄢˊ ㄎㄨㄛˋ ㄌㄨㄣˋ","gāo tán kuò lùn","UC::TBCL-level-7, UC::TBCL-advanced"
10605,"告退",2,0,"ㄍㄠˋ ㄊㄨㄟˋ","gào tuì","UC::TBCL-level-7, UC::TBCL-advanced"
10606,"高壓",6,21,"ㄍㄠ ㄧㄚ","gāo yā","UC::TBCL-level-7, UC::TBCL-advanced"
10607,"羔羊",3,1,"ㄍㄠ ㄧㄤˊ","gāo yáng","UC::TBCL-level-7, UC::TBCL-advanced"
10608,"搞砸",6,1,"ㄍㄠˇ ㄗㄚˊ","gǎo zá","UC::TBCL-level-7, UC::TBCL-advanced"
10609,"高照",3,2,"ㄍㄠ ㄓㄠˋ","gāo zhào","UC::TBCL-level-7, UC::TBCL-advanced"
10610,"告終",4,1,"ㄍㄠˋ ㄓㄨㄥ","gào zhōng","UC::TBCL-level-7, UC::TBCL-advanced"
10611,"胳膊",5,0,"ㄍㄜ ㄅㄛˊ","gē bó","UC::TBCL-level-7, UC::TBCL-advanced"
10612,"割草",3,8,"ㄍㄜ ㄘㄠˇ","gē cǎo","UC::TBCL-level-7, UC::TBCL-advanced"
10613,"疙瘩",3,1,"ㄍㄜ ˙ㄉㄚ","gē da","UC::TBCL-level-7, UC::TBCL-advanced"
10614,"格調",3,1,"ㄍㄜˊ ㄉㄧㄠˋ","gé diào","UC::TBCL-level-7, UC::TBCL-advanced"
10615,"格格不入",6,2,"ㄍㄜˊ ㄍㄜˊ ㄅㄨˊ ㄖㄨˋ","gé gé bú rù","UC::TBCL-level-7, UC::TBCL-advanced"
10616,"割據",7,3,"ㄍㄜ ㄐㄩˋ","gē jù","UC::TBCL-level-7, UC::TBCL-advanced"
10617,"隔日",2,2,"ㄍㄜˊ ㄖˋ","gé rì","UC::TBCL-level-7, UC::TBCL-advanced"
10618,"割捨",5,4,"ㄍㄜ ㄕㄜˇ","gē shě","UC::TBCL-level-7, UC::TBCL-advanced"
10619,"歌頌",7,2,"ㄍㄜ ㄙㄨㄥˋ","gē sòng","UC::TBCL-level-7, UC::TBCL-advanced"
10620,"個頭",3,3,"ㄍㄜˋ ㄊㄡˊ","gè tóu","UC::TBCL-level-7, UC::TBCL-advanced"
10621,"閣下",29,1,"ㄍㄜˊ ㄒㄧㄚˋ","gé xià","UC::TBCL-level-7, UC::TBCL-advanced"
10622,"擱下",3,0,"ㄍㄜ ㄒㄧㄚˋ","gē xià","UC::TBCL-level-7, UC::TBCL-advanced"
10623,"格言",5,1,"ㄍㄜˊ ㄧㄢˊ","gé yán","UC::TBCL-level-7, UC::TBCL-advanced"
10624,"歌謠",4,4,"ㄍㄜ ㄧㄠˊ","gē yáo","UC::TBCL-level-7, UC::TBCL-advanced"
10625,"革職",5,0,"ㄍㄜˊ ㄓˊ","gé zhí","UC::TBCL-level-7, UC::TBCL-advanced"
10626,"擱置",5,3,"ㄍㄜ ㄓˋ","gē zhì","UC::TBCL-level-7, UC::TBCL-advanced"
10627,"根除",2,3,"ㄍㄣ ㄔㄨˊ","gēn chú","UC::TBCL-level-7, UC::TBCL-advanced"
10628,"根據地",8,3,"ㄍㄣ ㄐㄩˋ ㄉㄧˋ","gēn jù dì","UC::TBCL-level-7, UC::TBCL-advanced"
10629,"根深蒂固",4,3,"ㄍㄣ ㄕㄣ ㄉㄧˋ ㄍㄨˋ","gēn shēn dì gù","UC::TBCL-level-7, UC::TBCL-advanced"
10630,"根深柢固",4,1,"ㄍㄣ ㄕㄣ ㄉㄧˇ ㄍㄨˋ","gēn shēn dǐ gù","UC::TBCL-level-7, UC::TBCL-advanced"
10631,"根植",2,0,"ㄍㄣ ㄓˊ","gēn zhí","UC::TBCL-level-7, UC::TBCL-advanced"
10632,"更2",1457,1320,"ㄍㄥ","gēng","UC::TBCL-level-7, UC::TBCL-advanced"
10633,"羹",4,3,"ㄍㄥ","gēng","UC::TBCL-level-7, UC::TBCL-advanced"
10634,"更迭",3,4,"ㄍㄥ ㄉㄧㄝˊ","gēng dié","UC::TBCL-level-7, UC::TBCL-advanced"
10635,"更動",4,1,"ㄍㄥ ㄉㄨㄥˋ","gēng dòng","UC::TBCL-level-7, UC::TBCL-advanced"
10636,"耿耿於懷",3,2,"ㄍㄥˇ ㄍㄥˇ ㄩˊ ㄏㄨㄞˊ","gěng gěng yú huái","UC::TBCL-level-7, UC::TBCL-advanced"
10637,"更替",2,0,"ㄍㄥ ㄊㄧˋ","gēng tì","UC::TBCL-level-7, UC::TBCL-advanced"
10638,"耕田",3,4,"ㄍㄥ ㄊㄧㄢˊ","gēng tián","UC::TBCL-level-7, UC::TBCL-advanced"
10639,"更形",4,2,"ㄍㄥˋ ㄒㄧㄥˊ","gèng xíng","UC::TBCL-level-7, UC::TBCL-advanced"
10640,"哽咽",6,2,"ㄍㄥˇ ㄧㄝˋ","gěng yè","UC::TBCL-level-7, UC::TBCL-advanced"
10641,"更衣",3,1,"ㄍㄥ ㄧ","gēng yī","UC::TBCL-level-7, UC::TBCL-advanced"
10642,"耿直",2,1,"ㄍㄥˇ ㄓˊ","gěng zhí","UC::TBCL-level-7, UC::TBCL-advanced"
10643,"拱",4,3,"ㄍㄨㄥˇ","gǒng","UC::TBCL-level-7, UC::TBCL-advanced"
10644,"功不可沒",2,1,"ㄍㄨㄥ ㄅㄨˋ ㄎㄜˇ ㄇㄛˋ","gōng bù kě mò","UC::TBCL-level-7, UC::TBCL-advanced"
10645,"功成名就",2,1,"ㄍㄨㄥ ㄔㄥˊ ㄇㄧㄥˊ ㄐㄧㄡˋ","gōng chéng míng jiù","UC::TBCL-level-7, UC::TBCL-advanced"
10646,"公道",6,4,"ㄍㄨㄥ ㄉㄠˋ/ㄍㄨㄥ ˙ㄉㄠ","gōng dào/gōng dao","UC::TBCL-level-7, UC::TBCL-advanced"
10647,"功德",6,14,"ㄍㄨㄥ ㄉㄜˊ","gōng dé","UC::TBCL-level-7, UC::TBCL-advanced"
10648,"宮殿",17,4,"ㄍㄨㄥ ㄉㄧㄢˋ","gōng diàn","UC::TBCL-level-7, UC::TBCL-advanced"
10649,"功績",6,1,"ㄍㄨㄥ ㄐㄧ","gōng jī","UC::TBCL-level-7, UC::TBCL-advanced"
10650,"公家",5,3,"ㄍㄨㄥ ㄐㄧㄚ","gōng jiā","UC::TBCL-level-7, UC::TBCL-advanced"
10651,"攻訐",2,0,"ㄍㄨㄥ ㄐㄧㄝˊ","gōng jié","UC::TBCL-level-7, UC::TBCL-advanced"
10652,"公爵",10,2,"ㄍㄨㄥ ㄐㄩㄝˊ","gōng jué","UC::TBCL-level-7, UC::TBCL-advanced"
10653,"攻克",4,1,"ㄍㄨㄥ ㄎㄜˋ","gōng kè","UC::TBCL-level-7, UC::TBCL-advanced"
10654,"功虧一簣",2,1,"ㄍㄨㄥ ㄎㄨㄟ ㄧ ㄎㄨㄟˋ","gōng kuī yī kuì","UC::TBCL-level-7, UC::TBCL-advanced"
10655,"公頃",5,38,"ㄍㄨㄥ ㄑㄧㄥˇ","gōng qǐng","UC::TBCL-level-7, UC::TBCL-advanced"
10656,"公使",9,0,"ㄍㄨㄥ ㄕˇ","gōng shǐ","UC::TBCL-level-7, UC::TBCL-advanced"
10657,"拱手",7,2,"ㄍㄨㄥˇ ㄕㄡˇ","gǒng shǒu","UC::TBCL-level-7, UC::TBCL-advanced"
10658,"宮廷",27,5,"ㄍㄨㄥ ㄊㄧㄥˊ","gōng tíng","UC::TBCL-level-7, UC::TBCL-advanced"
10659,"公文",7,1,"ㄍㄨㄥ ㄨㄣˊ","gōng wén","UC::TBCL-level-7, UC::TBCL-advanced"
10660,"功勳",4,0,"ㄍㄨㄥ ㄒㄩㄣ","gōng xūn","UC::TBCL-level-7, UC::TBCL-advanced"
10661,"供養",5,9,"ㄍㄨㄥˋ ㄧㄤˋ","gòng yàng","UC::TBCL-level-7, UC::TBCL-advanced"
10662,"公義",3,1,"ㄍㄨㄥ ㄧˋ","gōng yì","UC::TBCL-level-7, UC::TBCL-advanced"
10663,"公約",4,20,"ㄍㄨㄥ ㄩㄝ","gōng yuē","UC::TBCL-level-7, UC::TBCL-advanced"
10664,"公允",3,0,"ㄍㄨㄥ ㄩㄣˇ","gōng yǔn","UC::TBCL-level-7, UC::TBCL-advanced"
10665,"攻佔",5,1,"ㄍㄨㄥ ㄓㄢˋ","gōng zhàn","UC::TBCL-level-7, UC::TBCL-advanced"
10666,"工整",3,2,"ㄍㄨㄥ ㄓㄥˇ","gōng zhěng","UC::TBCL-level-7, UC::TBCL-advanced"
10667,"公諸於世",2,0,"ㄍㄨㄥ ㄓㄨ ㄩˊ ㄕˋ","gōng zhū yú shì","UC::TBCL-level-7, UC::TBCL-advanced"
10668,"鉤",4,2,"ㄍㄡ","gōu","UC::TBCL-level-7, UC::TBCL-advanced"
10669,"勾當",5,0,"ㄍㄡˋ ㄉㄤˋ","gòu dàng","UC::TBCL-level-7, UC::TBCL-advanced"
10670,"夠格",2,0,"ㄍㄡˋ ㄍㄜˊ","gòu gé","UC::TBCL-level-7, UC::TBCL-advanced"
10671,"勾勒",2,2,"ㄍㄡ ㄌㄜˋ","gōu lè","UC::TBCL-level-7, UC::TBCL-advanced"
10672,"苟且",2,0,"ㄍㄡˇ ㄑㄧㄝˇ","gǒu qiě","UC::TBCL-level-7, UC::TBCL-advanced"
10673,"苟同",2,1,"ㄍㄡˇ ㄊㄨㄥˊ","gǒu tóng","UC::TBCL-level-7, UC::TBCL-advanced"
10674,"苟延殘喘",2,1,"ㄍㄡˇ ㄧㄢˊ ㄘㄢˊ ㄔㄨㄢˇ","gǒu yán cán chuǎn","UC::TBCL-level-7, UC::TBCL-advanced"
10675,"勾引",3,2,"ㄍㄡ ㄧㄣˇ","gōu yǐn","UC::TBCL-level-7, UC::TBCL-advanced"
10676,"購置",3,2,"ㄍㄡˋ ㄓˋ","gòu zhì","UC::TBCL-level-7, UC::TBCL-advanced"
10677,"顧不得",6,2,"ㄍㄨˋ ㄅㄨˋ ˙ㄉㄜ","gù bù de","UC::TBCL-level-7, UC::TBCL-advanced"
10678,"孤島",4,2,"ㄍㄨ ㄉㄠˇ","gū dǎo","UC::TBCL-level-7, UC::TBCL-advanced"
10679,"古董",6,3,"ㄍㄨˇ ㄉㄨㄥˇ","gǔ dǒng","UC::TBCL-level-7, UC::TBCL-advanced"
10680,"孤兒院",5,4,"ㄍㄨ ㄦˊ ㄩㄢˋ","gū ér yuàn","UC::TBCL-level-7, UC::TBCL-advanced"
10681,"骨幹",5,0,"ㄍㄨˇ ㄍㄢˋ","gǔ gàn","UC::TBCL-level-7, UC::TBCL-advanced"
